"time","timeDate","close","high","low","open","volumefrom","volumeto","volume"
1351814400000,"2012-11-01",10.47,10.8,10.33,10.57,24485.26,258957.79,NaN
1351900800000,"2012-11-02",10.64,10.65,10.4,10.47,16732.94,176345.08,NaN
1351987200000,"2012-11-03",10.8,10.9,10.51,10.64,16750.34,178761.66,NaN
1352073600000,"2012-11-04",10.75,10.88,10.61,10.8,21776.74,233650.36,NaN
1352160000000,"2012-11-05",10.9,10.9,10.67,10.75,26995.3,291515.94,NaN
1352246400000,"2012-11-06",10.92,11.22,10.8,10.9,31733.85,348474.7,NaN
1352332800000,"2012-11-07",10.93,11.07,10.75,10.92,26058.85,284556.11,NaN
1352419200000,"2012-11-08",10.82,10.98,10.79,10.93,14727.12,159984.85,NaN
1352505600000,"2012-11-09",10.89,10.96,10.75,10.82,13490.45,146349.26,NaN
1352592000000,"2012-11-10",10.87,10.94,10.7,10.89,12625.48,136448.09,NaN
1352678400000,"2012-11-11",11.01,11.18,10.77,10.87,39217.17,431080.47,NaN
1352764800000,"2012-11-12",10.95,11.13,10.92,11.01,16757.51,184368.79,NaN
1352851200000,"2012-11-13",10.95,11.05,10.82,10.95,24543.09,268636.84,NaN
1352937600000,"2012-11-14",11.2,11.3,10.86,10.95,31901.17,353356.16,NaN
1353024000000,"2012-11-15",11.75,11.8,11.17,11.2,58253.16,669422.19,NaN
1353110400000,"2012-11-16",11.79,11.8,11.52,11.75,19105.45,223039.47,NaN
1353196800000,"2012-11-17",11.65,11.83,11.62,11.79,15514.15,181716.98,NaN
1353283200000,"2012-11-18",11.8,11.84,11.6,11.65,25197.92,295260.75,NaN
1353369600000,"2012-11-19",11.73,11.8,11.57,11.8,27220.18,318291.25,NaN
1353456000000,"2012-11-20",11.77,11.78,11.64,11.73,19227.8,225308.73,NaN
1353542400000,"2012-11-21",12.42,12.43,11.67,11.77,58301.3,703582.88,NaN
1353628800000,"2012-11-22",12.35,12.41,12.13,12.42,18967.9,233370.93,NaN
1353715200000,"2012-11-23",12.41,12.48,12.25,12.35,19570.39,242058.59,NaN
1353801600000,"2012-11-24",12.48,12.6,12.31,12.41,24023.69,299989.4,NaN
1353888000000,"2012-11-25",12.25,12.65,11.89,12.48,35913.82,443753.07,NaN
1353974400000,"2012-11-26",12.2,12.34,11.9,12.25,33194.69,401692.08,NaN
1354060800000,"2012-11-27",12.35,12.41,12.1,12.2,30688.21,376900.98,NaN
1354147200000,"2012-11-28",12.45,12.6,12.15,12.35,26505.34,329552.64,NaN
1354233600000,"2012-11-29",12.57,12.65,12.42,12.45,24350.31,305812.61,NaN
1354320000000,"2012-11-30",12.56,12.69,12.46,12.57,14696.42,184860.98,NaN
1354406400000,"2012-12-01",12.5,12.68,12.43,12.56,14011.93,176013.47,NaN
1354492800000,"2012-12-02",12.68,12.68,12.48,12.5,26759.6,336294.7,NaN
1354579200000,"2012-12-03",13.41,13.5,12.62,12.68,63245.72,823838.19,NaN
1354665600000,"2012-12-04",13.38,13.42,13.15,13.41,29794.93,395716.07,NaN
1354752000000,"2012-12-05",13.3,13.69,12.9,13.38,46562.54,623136.59,NaN
1354838400000,"2012-12-06",13.5,13.55,12.98,13.3,32799.57,437726.61,NaN
1354924800000,"2012-12-07",13.42,13.55,13.35,13.5,13171.51,177338.38,NaN
1355011200000,"2012-12-08",13.39,13.53,13.02,13.42,28166.62,372655.91,NaN
1355097600000,"2012-12-09",13.43,13.55,13.27,13.39,24664.9,331115.25,NaN
1355184000000,"2012-12-10",13.56,13.67,13.3,13.43,28045.88,378671.69,NaN
1355270400000,"2012-12-11",13.7,13.8,13.3,13.56,37679.23,512418.01,NaN
1355356800000,"2012-12-12",13.7,13.8,13.47,13.7,24197.68,331480.86,NaN
1355443200000,"2012-12-13",13.6,13.9,13,13.7,70143.98,951046.01,NaN
1355529600000,"2012-12-14",13.49,13.64,13.44,13.6,15187.66,205671.39,NaN
1355616000000,"2012-12-15",13.3,13.67,13.13,13.49,42760.55,570895.78,NaN
1355702400000,"2012-12-16",13.25,13.49,12.75,13.3,63631.25,839092.63,NaN
1355788800000,"2012-12-17",13.3,13.4,13.11,13.25,23220.51,307326.85,NaN
1355875200000,"2012-12-18",13.6,13.6,13.2,13.3,38807.1,520163.02,NaN
1355961600000,"2012-12-19",13.52,13.72,13.33,13.6,32980.36,446364.01,NaN
1356048000000,"2012-12-20",13.5,13.6,13.42,13.52,25330.45,342557.95,NaN
1356134400000,"2012-12-21",13.37,13.59,13.32,13.5,14783.4,198463.8,NaN
1356220800000,"2012-12-22",13.31,13.47,13.01,13.37,23978.22,316965.89,NaN
1356307200000,"2012-12-23",13.38,13.45,13.21,13.31,16692.15,223315.17,NaN
1356393600000,"2012-12-24",13.35,13.43,13.14,13.38,13165.69,175265.29,NaN
1356480000000,"2012-12-25",13.47,13.47,13.2,13.35,15840.13,211349.14,NaN
1356566400000,"2012-12-26",13.42,13.47,13.25,13.47,19822.05,265311.8,NaN
1356652800000,"2012-12-27",13.42,13.65,13.34,13.42,23813.01,320223.37,NaN
1356739200000,"2012-12-28",13.4,13.67,13.27,13.42,26149.14,352722.29,NaN
1356825600000,"2012-12-29",13.45,13.59,13.35,13.4,11764.2,158277.2,NaN
1356912000000,"2012-12-30",13.51,13.56,13.37,13.45,15049.79,202798.91,NaN
1356998400000,"2012-12-31",13.3,13.56,13.16,13.51,28406.21,378879.35,NaN
1357084800000,"2013-01-01",13.28,13.4,13.16,13.3,17966.81,239156.18,NaN
1357171200000,"2013-01-02",13.4,13.46,13.25,13.28,18032.25,240845.86,NaN
1357257600000,"2013-01-03",13.5,13.52,13.27,13.4,29641.92,397884.35,NaN
1357344000000,"2013-01-04",13.44,13.55,13.31,13.5,21329.93,286932.51,NaN
1357430400000,"2013-01-05",13.45,13.52,13.36,13.44,12741.13,171497.01,NaN
1357516800000,"2013-01-06",13.59,13.59,13.4,13.45,25477.72,344083.33,NaN
1357603200000,"2013-01-07",13.74,13.88,13.5,13.59,42798.37,587223.86,NaN
1357689600000,"2013-01-08",13.77,13.86,13.62,13.74,28606.38,393192.24,NaN
1357776000000,"2013-01-09",14.14,14.32,13.77,13.77,51811.03,727790.48,NaN
1357862400000,"2013-01-10",14.14,14.35,13.91,14.14,40434.54,570677.27,NaN
1357948800000,"2013-01-11",14.24,14.34,13.98,14.14,26931.84,381546.96,NaN
1358035200000,"2013-01-12",14.12,14.31,13.95,14.24,38330.15,540759.58,NaN
1358121600000,"2013-01-13",14.3,14.35,14.11,14.12,22096.95,315016.66,NaN
1358208000000,"2013-01-14",14.25,14.48,13.99,14.3,51573.23,732428.4,NaN
1358294400000,"2013-01-15",14.73,14.73,14.21,14.25,45532.49,660929.7,NaN
1358380800000,"2013-01-16",15.5,15.7,14.63,14.73,65489.44,993185.63,NaN
1358467200000,"2013-01-17",15.7,15.99,15.41,15.5,56097.55,879655.99,NaN
1358553600000,"2013-01-18",15.62,15.77,15.25,15.7,34588.82,534667.03,NaN
1358640000000,"2013-01-19",15.7,15.89,15.51,15.62,25982.13,408455.8,NaN
1358726400000,"2013-01-20",16.8,16.98,15.63,15.7,61502.1,1007686.44,NaN
1358812800000,"2013-01-21",17.26,17.59,16.65,16.8,60975.24,1045898.98,NaN
1358899200000,"2013-01-22",17.5,17.59,16.8,17.26,49439.37,851188.37,NaN
1358985600000,"2013-01-23",16.9,19.19,15.61,17.5,172009.1,3053222.09,NaN
1359072000000,"2013-01-24",17.4,17.8,15.39,16.9,80767.49,1345890.12,NaN
1359158400000,"2013-01-25",17.88,17.88,16.54,17.4,34810.6,597064.17,NaN
1359244800000,"2013-01-26",17.82,18,17.21,17.88,23766.82,419571.12,NaN
1359331200000,"2013-01-27",18.72,18.88,17.75,17.82,57669.44,1057611.3,NaN
1359417600000,"2013-01-28",19.53,19.8,18.7,18.72,86082.08,1650126.18,NaN
1359504000000,"2013-01-29",19.7,19.8,19.15,19.53,45064.83,877863.5,NaN
1359590400000,"2013-01-30",20.41,21.43,19.51,19.7,99226.7,2042238.64,NaN
1359676800000,"2013-01-31",20.5,21.13,20.3,20.41,49917.48,1034619.16,NaN
1359763200000,"2013-02-01",19.63,20.5,18,20.5,80501.65,1567325.27,NaN
1359849600000,"2013-02-02",20.59,20.9,19.42,19.63,34244.3,693849.61,NaN
1359936000000,"2013-02-03",20.43,21.05,19.86,20.59,52219.14,1066570.21,NaN
1360022400000,"2013-02-04",20.6,20.79,20.2,20.43,29212.44,600949.67,NaN
1360108800000,"2013-02-05",21.18,21.33,20.6,20.6,51989.6,1096396.16,NaN
1360195200000,"2013-02-06",22.15,22.22,20.77,21.18,64263.77,1388465.81,NaN
1360281600000,"2013-02-07",22.66,22.77,22,22.15,48649.93,1090678.48,NaN
1360368000000,"2013-02-08",23.65,23.99,22.58,22.66,38133.01,886034.01,NaN
1360454400000,"2013-02-09",23.97,24.11,22.67,23.65,56426.07,1321513.68,NaN
1360540800000,"2013-02-10",24.65,24.68,23.65,23.97,29526.73,712458.7,NaN
1360627200000,"2013-02-11",25.17,25.83,24.3,24.65,74239.93,1862561.32,NaN
1360713600000,"2013-02-12",24.2,26.3,24.19,25.17,90150.21,2296830.8,NaN
1360800000000,"2013-02-13",27.22,27.6,21.72,24.2,145734.74,3710262.51,NaN
1360886400000,"2013-02-14",27.1,27.51,26.1,27.22,51714.15,1396017.97,NaN
1360972800000,"2013-02-15",27.22,27.5,26.81,27.1,18826.94,511421.92,NaN
1361059200000,"2013-02-16",26.81,27.4,25,27.22,77042.22,2033614.64,NaN
1361145600000,"2013-02-17",26.95,27.15,26.36,26.81,29744.27,795866.42,NaN
1361232000000,"2013-02-18",29.42,29.65,26.8,26.95,99699.25,2810076.61,NaN
1361318400000,"2013-02-19",29.65,29.87,28.99,29.42,37209.36,1096641.18,NaN
1361404800000,"2013-02-20",29.75,29.98,29.31,29.65,34730.51,1030860.6,NaN
1361491200000,"2013-02-21",30.25,31.3,29.67,29.75,66951.69,2039411.78,NaN
1361577600000,"2013-02-22",29.8,30.69,28,30.25,72278.17,2099763.39,NaN
1361664000000,"2013-02-23",29.89,30.4,29.2,29.8,24274.89,722940.53,NaN
1361750400000,"2013-02-24",30.4,30.4,29.55,29.89,26778.95,805270.53,NaN
1361836800000,"2013-02-25",31.1,31.7,30.12,30.4,42864.33,1329295.41,NaN
1361923200000,"2013-02-26",30.9,31.65,30.79,31.1,30472.78,951289.24,NaN
1362009600000,"2013-02-27",33.38,34.52,30.9,30.9,126517.41,4136416.34,NaN
1362096000000,"2013-02-28",34.5,34.9,32.92,33.38,39786.14,1362290.79,NaN
1362182400000,"2013-03-01",34.25,34.81,33.15,34.5,36662.49,1241775.93,NaN
1362268800000,"2013-03-02",34.5,34.5,33.8,34.25,12524.59,427480.57,NaN
1362355200000,"2013-03-03",36.15,36.7,34.19,34.5,46771.49,1659027.49,NaN
1362441600000,"2013-03-04",40.33,40.65,36.15,36.15,85425.52,3361374.96,NaN
1362528000000,"2013-03-05",41.02,49.1,40.14,40.33,126451.72,5712472.93,NaN
1362614400000,"2013-03-06",42,45.5,33.3,41.02,157316.08,6439707.76,NaN
1362700800000,"2013-03-07",44.18,44.5,41.02,42,47095.97,2032649.25,NaN
1362787200000,"2013-03-08",46.85,46.99,43.41,44.18,44475.89,2020839.64,NaN
1362873600000,"2013-03-09",46,47.95,45.47,46.85,36363.25,1703124.85,NaN
1362960000000,"2013-03-10",48.4,48.47,45.54,46,41390.18,1970814.35,NaN
1363046400000,"2013-03-11",44.29,48.4,36.65,48.4,183411.75,8014901.58,NaN
1363132800000,"2013-03-12",46.92,47.3,43.75,44.29,49514.6,2298258.15,NaN
1363219200000,"2013-03-13",47.17,47.99,46.05,46.92,37041.72,1752628.5,NaN
1363305600000,"2013-03-14",46.95,47.45,46.4,47.17,20286.44,954285.65,NaN
1363392000000,"2013-03-15",47,47.36,46.27,46.95,16314.97,764861.89,NaN
1363478400000,"2013-03-16",47.4,47.74,46.8,47,13936.62,660618,NaN
1363564800000,"2013-03-17",51.6,52.88,47.12,47.4,65311.59,3199314.24,NaN
1363651200000,"2013-03-18",59.14,62,50,51.6,111704.13,6187650.4,NaN
1363737600000,"2013-03-19",64.49,66,57.7,59.14,93136.82,5776620.57,NaN
1363824000000,"2013-03-20",70.85,74.9,63.1,64.49,94307.76,6514880.18,NaN
1363910400000,"2013-03-21",69.87,73.75,65,70.85,73196.96,5171296.14,NaN
1363996800000,"2013-03-22",64.35,70.5,52.35,69.87,150462.72,9429382.99,NaN
1364083200000,"2013-03-23",71.5,72.5,62.7,64.35,42023.26,2896432.3,NaN
1364169600000,"2013-03-24",73.6,78,69.52,71.5,79743.02,5921197.54,NaN
1364256000000,"2013-03-25",78.5,79.72,73.11,73.6,56667.38,4377374.22,NaN
1364342400000,"2013-03-26",88.92,89.5,78.4,78.5,72226.75,6129700.26,NaN
1364428800000,"2013-03-27",86.18,95.7,75,88.92,140263.09,12261153.08,NaN
1364515200000,"2013-03-28",90.5,93.06,83.01,86.18,83174.56,7384104.11,NaN
1364601600000,"2013-03-29",92.19,94.98,87,90.5,37284.61,3420002.53,NaN
1364688000000,"2013-03-30",93.03,93.8,91,92.19,21129.5,1959050.82,NaN
1364774400000,"2013-03-31",104,106,92.24,93.03,90563.17,9060022.27,NaN
1364860800000,"2013-04-01",117.98,118.36,99,104,81284.67,8747147.45,NaN
1364947200000,"2013-04-02",135,147,110,117.98,152713.73,19533010.63,NaN
1365033600000,"2013-04-03",132.12,142.12,116.39,135,88362.53,11624021.55,NaN
1365120000000,"2013-04-04",142.32,144.94,130.24,132.12,68588.73,9549088.76,NaN
1365206400000,"2013-04-05",142.63,143.9,139.54,142.32,18288.47,2599937.17,NaN
1365292800000,"2013-04-06",162.3,164.9,142.63,142.63,60954.72,9402722.44,NaN
1365379200000,"2013-04-07",187.5,194.9,162.6,162.3,114250.73,20732894.67,NaN
1365465600000,"2013-04-08",230,240.11,186.5,187.5,105842.25,22723191.96,NaN
1365552000000,"2013-04-09",165,266,105,230,190174.72,35118119.94,NaN
1365638400000,"2013-04-10",124.9,188.7,110.2,165,118747.72,18867223.23,NaN
1365724800000,"2013-04-11",117,140,54.25,124.9,556468.03,47619189.45,NaN
1365811200000,"2013-04-12",93,130,85.5,117,238347.58,26277415.26,NaN
1365897600000,"2013-04-13",90,110,84.44,93,166274.96,16197017.56,NaN
1365984000000,"2013-04-14",82.39,102,71.51,90,236673.01,20607774.11,NaN
1366070400000,"2013-04-15",68.36,84.5,50.01,82.39,572349.32,37401572.39,NaN
1366156800000,"2013-04-16",93.07,98.78,63.3,68.36,327630.05,27937764.27,NaN
1366243200000,"2013-04-17",109.01,113,86,93.07,172976.43,16845410.83,NaN
1366329600000,"2013-04-18",118.48,136.43,105.54,109.01,257166.23,30713924.42,NaN
1366416000000,"2013-04-19",126.62,132,115,118.48,74363.62,9222871.37,NaN
1366502400000,"2013-04-20",119.2,130.5,110,126.62,99132.19,12044404.11,NaN
1366588800000,"2013-04-21",127.4,127.4,118.5,119.2,59153.12,7289977.32,NaN
1366675200000,"2013-04-22",143.48,144.02,124.97,127.4,116144.9,15637961.69,NaN
1366761600000,"2013-04-23",154.2,166.43,140.97,143.48,225896.5,34351545.24,NaN
1366848000000,"2013-04-24",141.71,162,120.09,154.2,187652.82,26847891.93,NaN
1366934400000,"2013-04-25",136.9,144.99,121.45,141.71,129008.48,17061324.92,NaN
1367020800000,"2013-04-26",128,139.88,122.71,136.9,59881.87,7855443.65,NaN
1367107200000,"2013-04-27",134.44,136.68,127.5,128,27523.74,3665399.85,NaN
1367193600000,"2013-04-28",144,149.08,133,134.44,70206.17,9987126.11,NaN
1367280000000,"2013-04-29",139.23,146.93,134,144,65232.2,9124397.28,NaN
1367366400000,"2013-04-30",116.38,140.06,104,139.23,180008.97,21790982.26,NaN
1367452800000,"2013-05-01",106.25,126.9,91.11,116.38,234170.94,24937319.55,NaN
1367539200000,"2013-05-02",98.1,109,79,106.25,246474.87,22502892.23,NaN
1367625600000,"2013-05-03",112.9,116.3,92,98.1,132623.49,14147864.14,NaN
1367712000000,"2013-05-04",115.98,118.85,107,112.9,84205.37,9557650.72,NaN
1367798400000,"2013-05-05",112.25,124.9,106.01,115.98,150072.15,17607427.79,NaN
1367884800000,"2013-05-06",109.6,114,97.52,112.25,139667.14,14904474.35,NaN
1367971200000,"2013-05-07",113.2,116.78,109.5,109.6,61721.62,6996024.29,NaN
1368057600000,"2013-05-08",112.8,113.72,108.8,113.2,26948,3010117.06,NaN
1368144000000,"2013-05-09",117.7,122.5,111.54,112.8,77483.16,9145408.54,NaN
1368230400000,"2013-05-10",115.64,118.74,113,117.7,28038.97,3240171.69,NaN
1368316800000,"2013-05-11",114.82,117.47,112.4,115.64,20600.89,2361969,NaN
1368403200000,"2013-05-12",117.98,118.88,114.5,114.82,26176.7,3063381.8,NaN
1368489600000,"2013-05-13",111.4,119.8,109.42,117.98,87774.8,10082102.7,NaN
1368576000000,"2013-05-14",114.22,116.44,103.02,111.4,117967.89,13006447.75,NaN
1368662400000,"2013-05-15",118.21,118.97,112.1,114.22,45232.06,5222066.01,NaN
1368748800000,"2013-05-16",123.5,125.56,116.57,118.21,79123.93,9608029.6,NaN
1368835200000,"2013-05-17",123.21,125.31,122.25,123.5,22652.03,2804847.39,NaN
1368921600000,"2013-05-18",122.5,124.5,119.5,123.21,20571.91,2507881.36,NaN
1369008000000,"2013-05-19",122.02,123.69,120.1,122.5,17316.21,2118341.03,NaN
1369094400000,"2013-05-20",122.89,123.08,121.1,122.02,13386.53,1637410.81,NaN
1369180800000,"2013-05-21",123.8,124.5,122,122.89,18308.47,2252949.61,NaN
1369267200000,"2013-05-22",126.3,126.93,123,123.8,22118.25,2772751.89,NaN
1369353600000,"2013-05-23",133.1,133.98,125.36,126.3,48773.65,6333389.8,NaN
1369440000000,"2013-05-24",131.99,133.5,128.2,133.1,16837.33,2203681.1,NaN
1369526400000,"2013-05-25",133.5,136,130.61,131.99,23359.36,3130389.06,NaN
1369612800000,"2013-05-26",129.77,135.47,124,133.5,46825.54,6056707,NaN
1369699200000,"2013-05-27",129,130.63,125.4,129.77,22803.35,2918762.17,NaN
1369785600000,"2013-05-28",132.25,132.72,127.6,129,19247.65,2509796.39,NaN
1369872000000,"2013-05-29",128.8,132.4,126.5,132.25,24699.41,3195601.21,NaN
1369958400000,"2013-05-30",128.82,130,126.33,128.8,16576.17,2124938.29,NaN
1370044800000,"2013-05-31",129.3,129.79,127.1,128.82,6357.5,816323.15,NaN
1370131200000,"2013-06-01",122.5,130.1,115,129.3,101134.67,12335011.09,NaN
1370217600000,"2013-06-02",120.74,122.78,115.11,122.5,28898.42,3439235.99,NaN
1370304000000,"2013-06-03",121.4,123.99,118.79,120.74,21946.81,2657125.26,NaN
1370390400000,"2013-06-04",121.9,123.5,119.5,121.4,16638.89,2021380.33,NaN
1370476800000,"2013-06-05",118.97,123.3,117,121.9,22103.7,2646311.9,NaN
1370563200000,"2013-06-06",111,119.13,106.15,118.97,65767.53,7372031.58,NaN
1370649600000,"2013-06-07",107.89,113.19,107,111,17218.19,1874098.59,NaN
1370736000000,"2013-06-08",100.44,108.99,88,107.89,149431.84,14647793.51,NaN
1370822400000,"2013-06-09",106.35,110.63,95,100.44,64320.02,6786321.13,NaN
1370908800000,"2013-06-10",109,109.6,103.23,106.35,16131.56,1727992.79,NaN
1370995200000,"2013-06-11",108.78,112.25,106,109,17700.09,1934487.77,NaN
1371081600000,"2013-06-12",103.95,110.3,100.3,108.78,30435.38,3204375.98,NaN
1371168000000,"2013-06-13",100,104.7,97.1,103.95,36054,3629511.97,NaN
1371254400000,"2013-06-14",99.8,103.7,97.5,100,22532.25,2264105.8,NaN
1371340800000,"2013-06-15",99.9,101.75,98.9,99.8,8654.91,865174.26,NaN
1371427200000,"2013-06-16",101.95,102.4,98.9,99.9,15193.63,1534858.36,NaN
1371513600000,"2013-06-17",107.35,113.3,101.03,101.95,60613.87,6510457.59,NaN
1371600000000,"2013-06-18",108.25,110.99,104.66,107.35,17565.11,1895919.66,NaN
1371686400000,"2013-06-19",111.29,114.48,107.12,108.25,43085.13,4795256,NaN
1371772800000,"2013-06-20",109.5,115.01,107.56,111.29,38076.76,4241011.23,NaN
1371859200000,"2013-06-21",108.2,109.96,107.51,109.5,7280.73,791157.38,NaN
1371945600000,"2013-06-22",107.9,109,106.2,108.2,11050.88,1188748.75,NaN
1372032000000,"2013-06-23",102.09,108.33,100.76,107.9,28898.22,2986235.69,NaN
1372118400000,"2013-06-24",103.33,109.98,100,102.09,93706.29,9760027.88,NaN
1372204800000,"2013-06-25",104,105.49,101.83,103.33,13233.01,1378467.48,NaN
1372291200000,"2013-06-26",101.74,104,100.06,104,14731.87,1505488.31,NaN
1372377600000,"2013-06-27",94.66,101.79,92.25,101.74,47764.54,4625623.21,NaN
1372464000000,"2013-06-28",95,100.44,93,94.66,25535.68,2469705.23,NaN
1372550400000,"2013-06-29",97.51,98.12,93.85,95,8579.18,831721,NaN
1372636800000,"2013-06-30",88.05,98.18,86.01,97.51,53165.63,4854051.15,NaN
1372723200000,"2013-07-01",90.41,92.57,87.51,88.05,27765.17,2501192.46,NaN
1372809600000,"2013-07-02",78.89,91.2,76,90.41,73616.73,6126930.46,NaN
1372896000000,"2013-07-03",80.04,84.27,72,78.89,63550.1,4976159.48,NaN
1372982400000,"2013-07-04",68.5,80.6,65.42,80.04,91060.44,6478104.22,NaN
1373068800000,"2013-07-05",69.66,75,66.81,68.5,41036.7,2885730.42,NaN
1373155200000,"2013-07-06",76.5,77,66.6,69.66,42951.81,3040545.31,NaN
1373241600000,"2013-07-07",76,80,72.46,76.5,58990.18,4542089.51,NaN
1373328000000,"2013-07-08",76.7,78.3,72.51,76,32524.27,2462927.54,NaN
1373414400000,"2013-07-09",88,89.84,75.53,76.7,60070.83,4950378.77,NaN
1373500800000,"2013-07-10",88.98,90.7,85,88,35570.13,3115116.32,NaN
1373587200000,"2013-07-11",93.99,104.17,88,88.98,101549.87,9793701.36,NaN
1373673600000,"2013-07-12",98.32,98.32,87.76,93.99,34457.61,3206472.43,NaN
1373760000000,"2013-07-13",94.42,99,92.86,98.32,12339.49,1183919.46,NaN
1373846400000,"2013-07-14",98.89,101.94,93.11,94.42,34507.37,3407701.6,NaN
1373932800000,"2013-07-15",97.1,100.73,96,98.89,16532.69,1626929.42,NaN
1374019200000,"2013-07-16",98.5,100,96.18,97.1,17268.85,1702482.31,NaN
1374105600000,"2013-07-17",90.07,98.8,86.2,98.5,59500.75,5415947.78,NaN
1374192000000,"2013-07-18",92,95.2,87.6,90.07,27684.24,2547076.46,NaN
1374278400000,"2013-07-19",89.82,93.1,89.27,92,9426.7,865043.98,NaN
1374364800000,"2013-07-20",92,92,88,89.82,8770.74,785274.73,NaN
1374451200000,"2013-07-21",91.6,92,89.8,92,9102.87,839143.47,NaN
1374537600000,"2013-07-22",95.56,97.13,91.6,91.6,24609.46,2333940.6,NaN
1374624000000,"2013-07-23",95.09,95.99,92.3,95.56,14600.16,1382398.98,NaN
1374710400000,"2013-07-24",96.95,97.48,93.57,95.09,22512.12,2171816.31,NaN
1374796800000,"2013-07-25",96.02,97.48,96,96.95,11152.71,1079418.72,NaN
1374883200000,"2013-07-26",94.4,97,93,96.02,15119.42,1430771.56,NaN
1374969600000,"2013-07-27",98.78,100.58,94,94.4,42224.62,4160191.75,NaN
1375056000000,"2013-07-28",101.48,102.85,98.45,98.78,24743.23,2499727.28,NaN
1375142400000,"2013-07-29",107.96,107.99,100.47,101.48,27849.28,2893318.45,NaN
1375228800000,"2013-07-30",106.21,111.65,103.55,107.96,45496.21,4916334.31,NaN
1375315200000,"2013-07-31",104,108,103,106.21,15021.7,1580804.09,NaN
1375401600000,"2013-08-01",104.5,108,101.21,104,27503.63,2893759.53,NaN
1375488000000,"2013-08-02",104.95,105.89,102,104.5,8902.32,923169.73,NaN
1375574400000,"2013-08-03",105.12,106,103.5,104.95,6376.74,670427.87,NaN
1375660800000,"2013-08-04",106.72,107.77,105,105.12,15437.85,1647464.84,NaN
1375747200000,"2013-08-05",106.56,107.5,105.11,106.72,13408.18,1424757.18,NaN
1375833600000,"2013-08-06",105.99,106.96,105.22,106.56,7720.17,819975.71,NaN
1375920000000,"2013-08-07",103.05,106.65,100.96,105.99,24015.47,2481342.52,NaN
1376006400000,"2013-08-08",102.8,105.79,101.94,103.05,12034.99,1238426.09,NaN
1376092800000,"2013-08-09",103,103.9,102.38,102.8,3995,411941.84,NaN
1376179200000,"2013-08-10",105,105.19,102.7,103,8173.61,853962.41,NaN
1376265600000,"2013-08-11",106.81,108.12,103.5,105,20081.88,2131117.5,NaN
1376352000000,"2013-08-12",109.6,109.64,104.5,106.81,18749.89,2014623.79,NaN
1376438400000,"2013-08-13",112.56,115,108,109.6,50568.55,5689765.67,NaN
1376524800000,"2013-08-14",109.99,113.32,108.78,112.56,15858.85,1759713.2,NaN
1376611200000,"2013-08-15",108.99,112.3,108.21,109.99,13542.07,1484874.96,NaN
1376697600000,"2013-08-16",112.75,114,108.23,108.99,12780.32,1430522.61,NaN
1376784000000,"2013-08-17",113.38,114.69,112,112.75,9621.73,1093513.42,NaN
1376870400000,"2013-08-18",118.5,123.75,111.77,113.38,53066.14,6273089.32,NaN
1376956800000,"2013-08-19",121.2,123.01,116.82,118.5,24288.46,2926824.42,NaN
1377043200000,"2013-08-20",123.3,125,119.68,121.2,30638.4,3760529.85,NaN
1377129600000,"2013-08-21",122,124.49,120.54,123.3,13958.03,1695452.38,NaN
1377216000000,"2013-08-22",118.51,122,118.44,122,19473.86,2324780.73,NaN
1377302400000,"2013-08-23",119.6,121.39,118.02,118.51,8954.77,1068849.31,NaN
1377388800000,"2013-08-24",122.11,122.99,119.14,119.6,7441.64,904128.28,NaN
1377475200000,"2013-08-25",120.07,122.97,119.92,122.11,11443.52,1386290.18,NaN
1377561600000,"2013-08-26",131.29,133,120,120.07,53853.02,6882690.55,NaN
1377648000000,"2013-08-27",128.76,131.72,128.02,131.29,12561.21,1627390.74,NaN
1377734400000,"2013-08-28",129.3,131.2,128.18,128.76,8217.98,1059179.58,NaN
1377820800000,"2013-08-29",138.03,142.76,128.56,129.3,46072.51,6269713.01,NaN
1377907200000,"2013-08-30",141,148.7,135.89,138.03,31145.95,4452962.63,NaN
1377993600000,"2013-08-31",146.01,147.29,141,141,14096.54,2035993,NaN
1378080000000,"2013-09-01",144,148.5,142.11,146.01,10647.89,1546327.08,NaN
1378166400000,"2013-09-02",144,148.91,142.2,144,17003.54,2461257.61,NaN
1378252800000,"2013-09-03",132.51,145.8,130.09,144,28753.93,3945752.94,NaN
1378339200000,"2013-09-04",130.2,137.97,127.24,132.51,27025.08,3561373.61,NaN
1378425600000,"2013-09-05",121.9,134,121.9,130.2,19173.25,2435581.88,NaN
1378512000000,"2013-09-06",128.99,131.02,121.25,121.9,14191.38,1796862.13,NaN
1378598400000,"2013-09-07",126.32,129.87,124.06,128.99,7345.15,926689.49,NaN
1378684800000,"2013-09-08",133.1,137.48,124,126.32,29687.51,3908439.46,NaN
1378771200000,"2013-09-09",132.62,136.02,131.38,133.1,8875.95,1184452.37,NaN
1378857600000,"2013-09-10",142.1,145.9,127.5,132.62,41557.85,5706218.53,NaN
1378944000000,"2013-09-11",139.35,145.52,137.51,142.1,20527.39,2886300.08,NaN
1379030400000,"2013-09-12",140.66,145.6,137.82,139.35,20117.22,2869985.9,NaN
1379116800000,"2013-09-13",136.71,142,136.5,140.66,8897.05,1237692.09,NaN
1379203200000,"2013-09-14",138.3,141,135.04,136.71,6438.98,886151.41,NaN
1379289600000,"2013-09-15",139.42,142.23,137.9,138.3,10608.8,1480693.41,NaN
